sku_name,label,neg_label
得力（deli）莱茵河 70g A4 复印纸 中高档打印纸 500张/包 10包1箱（整箱5000张）,日常及办公用品-办公用品-办公用纸-复印纸,
EH油真空滤油机出口滤芯（021）\HC9100FRN8Z\精度5μm\PALL,机械产品-分离设备-过滤器及配件-过滤器配件,
JETECH/捷科 球头镀铬标准长内六角 BS-2C 1支,工器具-手动工具-扳手类工具-内六角扳手,
京东京造 湿巾 婴儿湿巾 新生儿湿纸巾 宝宝手口湿巾80抽5包 湿巾纸\宝宝湿巾擦脸 成人可用,日常及办公用品-日常生活用品-日用杂品-湿巾,
冲锋衣\女款防寒冲锋衣 WR2904 100%聚酯纤维 Columbia,日常及办公用品-安全防护用品-劳动防护用品-工作服,
三通 4寸\ø110，材质：PVC,五金材料-水暖五金-水暖接头-水暖三通,
不锈钢止回阀\H42H-16P  DN250,机械产品-工业阀门-工业阀门及配件-止回阀,
D型缠绕垫片\dn100 pn1.6\不锈钢+石墨\宁波友邦,材料产品-复合材料及制品-密封件-金属缠绕垫,
内骨架油封\70MM/100MM/10MM,材料产品-复合材料及制品-密封件-骨架油封,
特美居 一次性饭盒长方形透明塑料快餐盒50只装1000ml带盖外卖打包盒水果盒子便当保鲜盒餐具 TMJ-654,日常及办公用品-厨具及附件-厨房小器具-饭盒,
耐火陶瓷纤维盘根\CBR-145-16X16 GB/T3003\岳阳洞庭,材料产品-复合材料及制品-复合材料及制品-盘根,
六角头螺栓\16/50/不锈钢,五金材料-紧固件-螺栓-六角头螺栓,
"法兰盲板\10""600#/DN250/PN6.4Mpa/16Mn III",五金材料-工业管件-法兰-法兰盲板,
斯铂格 BGK-61 鞋膜机 一次性全自动鞋套机 办公用套鞋机 光面含加厚鞋膜一卷 太空灰,日常及办公用品-家用电器-生活电器-鞋套机,
4.8级碳钢外六角单头全牙粗螺纹螺栓\ZKH/震坤行 GB6170 MF 1型六角螺母 碳钢 8级 镀锌 (P) M304195027000000200P M27 1个,五金材料-紧固件-螺母-六角螺母,
带内外环金属缠绕垫\86*93*120.5*148.5*4.5\304+石墨\慈溪高新,材料产品-复合材料及制品-密封件-金属缠绕垫,
XRD/祥瑞德 绝缘电阻测试仪 ZC-7 500V/1000MΩ铝合金壳 1台,仪器仪表-电工仪器仪表及配件-电阻测量仪表-绝缘电阻测试仪,
螺栓\M16*80 8.8级全螺纹,五金材料-紧固件-螺栓-六角头螺栓,
透明碱式滴定管\50ml,仪器仪表-分析、实验仪器仪表及配件-化学器皿-滴定管,
全不锈钢压力表\YTBF-100H/0~1.6MPa/1.6/M20×1.5,仪器仪表-自动化仪器仪表及配件-压力仪表-弹簧管压力表,
机械密封/真空泵挡水环弹簧（非驱动端）/H-3656-12/NASH\H-3656-12/NASH,机械产品-工业泵-工业泵及配件-真空泵配件,
联想（Lenovo）CD-R 光盘/刻录盘 52速700MB 办公系列 桶装10片 空白光盘,日常及办公用品-办公用品-办公耗材-光盘,
霍尼韦尔安全鞋/霍尼韦尔（Honeywell）劳保鞋安全鞋6KV电绝缘电工鞋SHX1S23503蓝色,日常及办公用品-安全防护用品-劳动防护用品-工作鞋,
闸阀/Z41H-160 DN150\闸阀/Z41H-160 DN150,机械产品-工业阀门-工业阀门及配件-闸阀,
得力（deli）0306订书机12#订书器颜色随机发,日常及办公用品-办公用品-办公器材-订书机,
雨靴\高帮44\\ 天天平安绝缘20kV,日常及办公用品-安全防护用品-劳动防护用品-工作鞋,
高压主汽门备件主汽阀阀芯\73A.301.4Z,专用设备及配件-汽轮机系统设备-调速及保安系统设备-高压自动主汽门配件,
迷你开口棘轮扳手\短柄两用快速扳手\19mm\ 商品编号：70415522643 京东,工器具-手动工具-扳手类工具-棘轮扳手,
电磁阀\XLPC 2W-400-40  0-10kg/cm2  AC220V,仪器仪表-自动化仪器仪表及配件-控制调节仪表-电磁阀,
通用盘根\高温高压盘根/TP550112X12,材料产品-复合材料及制品-复合材料及制品-盘根,
金属缠绕垫\φ270*φ210*4.5,材料产品-复合材料及制品-密封件-金属缠绕垫,
调制解调器\SRM 6100,电子通信及自动化产品-信息系统及设备-网络系统设备-调制解调器,
止退垫圈\CH02C.066.002-1/钢板1.0/1Cr13,专用设备及配件-汽轮机系统设备-发电汽轮机本体组件-汽轮机高压缸配件,
阻燃电缆\ZC-YJV-0.6/1-2X10,电工产品-电线电缆光缆-电线电缆光缆-电力电缆,
压力开关\10-C11,仪器仪表-自动化仪器仪表及配件-压力仪表-压力开关,
醇酸磁漆\AKS聚合物硅酸盐材料/AS-AKS黄色A;B=6.8;4.2,材料产品-涂料-涂料-醇酸磁漆,
盘车电机与启动电机联轴器\91446655P001,机械产品-联轴器-联轴器及配件-联轴器,
海虹老人灰色环氧底漆\HEMPEL/海虹老人 灰色环氧底漆 45141 灰色 20L 1组AQ3734,材料产品-涂料-涂料-环氧漆,
金谷 CTL-K406S黑色粉盒 适用三星CLX-3306FN 3306W 3305 3300 SL-C410W 460FW 366 365 打印机硒鼓,日常及办公用品-办公用品-办公耗材-硒鼓,
便携式可燃气体检测仪/XP-3140,仪器仪表-分析、实验仪器仪表及配件-分析仪器仪表-气体检测仪,
轴承\22334KEJW33 D1\TIMKEN,机械产品-轴承-轴承及附件-轴承,
止回阀\H42H-25C  DN32,机械产品-工业阀门-工业阀门及配件-止回阀,
空压机空滤芯/23699978 上海英格索兰,机械产品-分离设备-过滤器及配件-过滤器配件,
玻璃容量瓶\50毫升 天津玻璃仪器厂\50毫升\个,仪器仪表-分析、实验仪器仪表及配件-化学器皿-容量瓶,
卸硫酸泵\IHF50-32-160安徽卧龙,机械产品-工业泵-工业泵及配件-离心泵,
低压动力电缆\ZRC-BPYJVP-0.6/1-3x6+3x1,电工产品-电线电缆光缆-电线电缆光缆-电力电缆,
雀巢（Nestle）即饮咖啡 招牌美式(低糖)黑咖啡饮料 268ml*15瓶 整箱,日常及办公用品-食材-调味品、油脂及其它-茶饮,
组合盘根\ 24*38\ 灰斗伴热\微油暖风器进气手动门,材料产品-复合材料及制品-复合材料及制品-盘根,
缠绕垫\金属缠绕垫/40x53x4.5/不锈钢+石墨,材料产品-复合材料及制品-密封件-金属缠绕垫,
得力（deli）23/13订书钉加厚大号厚层订书针重型大码订书机0013（5盒装）\23/13订书钉加厚大号厚层订书针重型大码订书机0013\名称:得力（deli）\型号:23/13订书钉加厚大号厚层订书针,日常及办公用品-办公用品-办公文具-订书钉,
晨光(M&G)文具0.38mm黑色中性笔替芯 经典按动款签字笔替芯 G-5全针管系列水笔芯 20支/盒9019A,日常及办公用品-办公用品-办公文具-笔芯,
心相印厨房湿巾 金装去污去油厨房专用湿纸巾40抽3包 新老包装随机发,日常及办公用品-日常生活用品-日用杂品-湿巾,
分析仪器备件标准筛\φ0.071/煤分析,机械产品-分离设备-筛分设备-标准筛,
空气预热器备件平衡环（减值）\DG25-30×7,专用设备及配件-锅炉系统设备-空气预热器-空气预热器配件,
20法兰\PN1.6\DN65,五金材料-工业管件-法兰-法兰,
2111LL钠表参比电极\210058,仪器仪表-分析、实验仪器仪表及配件-电极-钠参比电极,
止回阀\H44H-25C  DN65,机械产品-工业阀门-工业阀门及配件-止回阀,
欣沁 一次性浴巾 压缩浴巾 纯棉加厚加大强吸水 旅行便携洗澡毛巾 酒店用品 5个装70*140cm,日常及办公用品-日常生活用品-日用杂品-毛巾,
90°弯头\90EL\长半径\Ⅱ系列\DN200\PN16\304材质\GB/T 12459-2017,五金材料-工业管件-弯头-弯头,
气动执行装置备件二断装置\ZPS-Ⅱ,仪器仪表-自动化仪器仪表及配件-执行机构及配件-执行机构配件,
止回阀和底阀/止回阀/H44Y-40/DN50\止回阀和底阀/止回阀/H44Y-40/DN50,机械产品-工业阀门-工业阀门及配件-止回阀,
环氧防腐面漆红色\25KG/桶,材料产品-涂料-涂料-防腐漆,
盐酸\HCl溶液浓度不低于31%，执行GB 320-2006优级品，产品须为合成酸,材料产品-工业用剂-化学水处理材料-盐酸,
分析仪器备件取样流速调节螺丝\09210=A=0105,仪器仪表-分析、实验仪器仪表及配件-分析仪器仪表-分析仪器配件,
椰树 椰汁正宗椰树牌椰子汁 植物蛋白饮料 245ml*6罐*4扎 整箱装,日常及办公用品-食材-调味品、油脂及其它-茶饮,
金属缠绕垫(带内环)\Φ85/Φ50/4MM 材质304,材料产品-复合材料及制品-密封件-金属缠绕垫,
立顿Lipton 尊萃之选 绿茶三角袋泡茶包 独立包装 茶叶 办公室下午茶 100包120g,日常及办公用品-食材-调味品、油脂及其它-茶饮,
无缝管\38/3.25/20#,材料产品-黑色金属及制品-钢管-无缝钢管（米）,
金属缠绕垫片\Φ670X635X4.5+0Cr17Ni12Mo2CH01.306.114\304+石墨\岳阳洞庭,专用设备及配件-汽轮机系统设备-调速及保安系统设备-中压主汽门配件,
隔膜阀\G41J-10C\DN25\EPDM膜片,机械产品-工业阀门-工业阀门及配件-隔膜阀,
缠绕垫片\c12-100-40\不锈钢+石墨\宁波友邦,材料产品-复合材料及制品-密封件-金属缠绕垫,
滑动轴承\6006,机械产品-轴承-轴承及附件-轴承,
双开门柜式饮水机 \MYR1518S-X温热型\MIDEA/美的,日常及办公用品-家用电器-生活电器-饮水机,
PH三复合电极\E-301-QC 上海雷磁,仪器仪表-分析、实验仪器仪表及配件-电极-pH电极,
QD/强达螺丝 304不锈钢膨胀螺栓 M8×80 1个,五金材料-紧固件-螺栓-膨胀螺栓,
BOTNY/保赐利 化油器清洗剂 B-1115 450mL/罐 24罐/箱 1箱,材料产品-工业用剂-工业用剂-清洗剂,
石墨填料环\49X34\石墨\宁波友邦,材料产品-复合材料及制品-复合材料及制品-盘根,
机械密封\AES双端面机械密封/Magtecta114.3mm,机械产品-机械密封-机械密封及配件-机械密封,
号码管\6mm2\约45米/卷\号码管\6mm2\约45米/卷,日常及办公用品-办公用品-办公耗材-线号管,
十字一字螺丝刀/09306 8件套 十字、一字各4把,工器具-手动工具-组套类工具-组合工具,
SAFETY JOGGER/鞍琸宜 LIGERO非金属低帮安全鞋 201002 36码 橙黑色 防砸防刺穿ESD防静电 橡胶大底 1双,日常及办公用品-安全防护用品-劳动防护用品-工作鞋,
其他三极管\三极管（减值）/3AX31B,电子通信及自动化产品-电子元器件-电子管-三极管,
聚氨脂面漆\4Kg/桶/绿色/ASDON 55750 RAL6021,材料产品-涂料-涂料-聚氨酯漆,
推土机备件SD32\软管/179920,机械产品-工程、运输设备-工程、运输机械及配件-推土机配件,
电缆/RVV3*4mm2,电工产品-电线电缆光缆-电线电缆光缆-电力电缆,
空气预热器备件四波胀缩节\L=1681/0188-97.056,专用设备及配件-锅炉系统设备-空气预热器-空气预热器配件,
新飞（Frestec）1.5米保鲜工作台800宽冰柜操作台冰柜卧式水吧台厨房商用冰箱TCF-1.5CKX,日常及办公用品-家用电器-大家电-冰柜,
润滑脂\锂基脂/elf极压/2Kg/罐,材料产品-工业用剂-润滑油脂-锂基脂,
中性硅酮密封胶/R-300，诺邦牌，耐温300℃,材料产品-胶粘剂-胶粘剂-密封胶,
耐弧组件2\NHZ1-220,专用设备及配件-锅炉系统设备-燃烧设备-等离子点火装置配件,
天章办公(TANGO)50个装牛皮纸档案袋175g加厚文件袋资料袋/A4牛皮纸袋标书合同文件资料袋,日常及办公用品-办公用品-办公文具-文件袋,
齐心(Comix)省力型订书机/订书器 12# 红 B3017N,日常及办公用品-办公用品-办公器材-订书机,
电导率、ORP、PH控制器屏幕/3-9900-1P （ +GF+）,仪器仪表-分析、实验仪器仪表及配件-分析仪器仪表-分析仪器配件,
联想M428台式机电脑 I5-9500 4G+4G 1T+256GSSD 无光驱\2G独显\搭配国产23.8英寸显示器（改配WIN7）,电子通信及自动化产品-电子计算机-计算机-台式计算机,
热继电器\NR2-25/Z 0.4-0.63A,电工产品-继电器-继电器及配件-热继电器,
得力 针式打印纸三联三等分彩色不撕边 塞纳河,日常及办公用品-办公用品-办公用纸-压感打印纸,
HiBoss屏风办公桌职员桌员工位电脑桌隔断卡座T型双人位2800*1400*1050,日常及办公用品-家具-桌、椅-桌,
移动滤油机备件\齿轮油泵备件/内齿圈NL-7（φ115 Z36 M2.5),机械产品-工业泵-工业泵及配件-齿轮泵配件,
金属缠绕垫片/DN32基本型,材料产品-复合材料及制品-密封件-金属缠绕垫,
3M 9001 KN90防尘防颗粒物防护口罩 耳带式工业粉尘防尘口罩(白色)（50只/袋）定做,日常及办公用品-安全防护用品-劳动防护用品-口罩,
ANWENYING/安稳盈 自封袋 8#4丝自封袋 240×170mm 单面厚度0.04mm 100个 1包,日常及办公用品-日常生活用品-日用杂品-自封袋,
弹簧管压力表\Y-100BFZ/0-16MPA/M20*1.5,仪器仪表-自动化仪器仪表及配件-压力仪表-弹簧管压力表,
QD/强达螺丝 蝶形螺母 M12 1个,五金材料-紧固件-螺母-蝶形螺母,
YIHU/亿互 互感器 LZZBJ18-36 800/1 1个,电工产品-互感器-互感器及配件-电流互感器,
其他化学器皿/洗瓶/500ML\其他化学器皿/洗瓶/500ML,仪器仪表-分析、实验仪器仪表及配件-化学器皿-洗瓶,
得力(deli)30ml水性回墨印油 发票合同财务回墨印章用油 办公用品 红色79900,日常及办公用品-办公用品-办公文具-印油,
金属缠绕垫\124×72×4.5mm 内外加强\规格:124×72×4.5\形式:金属缠绕垫，内外加强\基准计量单位:个\初始俗称:金属缠绕垫,材料产品-复合材料及制品-密封件-金属缠绕垫,
便携式标签打印机\兄弟PT-E550W,日常及办公用品-办公用品-办公器材-打标机,
凝结水泵备件O型圈\115X5.7B5102-73,材料产品-复合材料及制品-密封件-O形圈,
二级动叶水平密封销\219B6606P001,专用设备及配件-燃气轮机系统设备-燃气轮机本体-燃气轮机本体配件,
截止阀\J61H-320 DN10,机械产品-工业阀门-工业阀门及配件-截止阀,
助凝剂计量泵\GB1200PP4MNN,机械产品-工业泵-工业泵及配件-隔膜泵,
"河北凯运 合金无缝管,32*3 材质12Cr1MoV",材料产品-黑色金属及制品-钢管-无缝钢管（千克）,
喉箍/6分,五金材料-工业管件-管道附件-喉箍,
EDTA二钠镁/AR 100g/瓶,材料产品-化学试剂-化学试剂-乙二胺四乙酸二钠镁试剂,
得力（deli）785 电话机座机 固定电话 黑色,电子通信及自动化产品-通讯设备及配件-通讯器材-电话机,
O形圈\氟橡胶/内径105×3.15,材料产品-复合材料及制品-密封件-O形圈,
安全帽/橙色503,日常及办公用品-安全防护用品-劳动防护用品-工作帽,
骨架油封\PD45×75×12  图号G1960006,材料产品-复合材料及制品-密封件-骨架油封,
内六角扳手\1/2“,工器具-手动工具-扳手类工具-内六角扳手,
10kW以下交流电动机\Y100L-2立式带法兰盘/3KW/380V/6.4A,电工产品-电动机与发电机-电动机配件-交流电动机,
过滤器备件/滤芯/SAL-20/8-C/\SAL-20/8-C,机械产品-分离设备-过滤器及配件-过滤器配件,
同轴电缆\RG316 双屏蔽镀银 耐高温特氟龙射频同轴电缆 耐温250度 BNC公头转BNC母头 长度10米,电工产品-电线电缆光缆-电线电缆光缆-同轴电缆,
添彩416a硒鼓带芯片适用惠普MFP m479dw m479fdw m479fnw m454dw 粉盒 hp w2040a墨盒易加粉标准版 五支装,日常及办公用品-办公用品-办公耗材-硒鼓,
齿型垫\530*590*3/不锈钢,材料产品-复合材料及制品-密封件-齿形垫片,
电梯附件\平层感应器/TDS1800,机械产品-起重机械-起重机械及配件-电梯配件,
汽轮机油/壳牌多宝T   L-TSA46     209L/桶,材料产品-工业用剂-润滑油脂-蒸汽轮机油,
易利丰(elifo)彩色卡纸硬120g打印纸红色a4纸加厚大红纸a4彩纸彩色纸儿童手工纸折纸50张,日常及办公用品-办公用品-办公用纸-卡纸,
水星家纺子母被子春秋被冬被二合一被 抗菌升级七孔纤维被褥200*230cm粉色,日常及办公用品-日常生活用品-日用杂品-被子,
调节阀阀芯阀座组件/KTSD0.5.MS01-SH2,机械产品-工业阀门-工业阀门及配件-调节阀配件,
热继电器\T16/4-6A,电工产品-继电器-继电器及配件-热继电器,
不锈钢平焊法兰\DN200  PN1.0  2205,五金材料-工业管件-法兰-法兰,
【商用】晨光(M&G)文具K35/0.5mm黑色中性笔 经典按动子弹头签字笔 办公水笔 12支/盒 GY,日常及办公用品-办公用品-办公文具-笔,
家来纳 加厚航空杯一次性水杯 塑料杯子透明杯子230ml*300只整箱装,日常及办公用品-厨具及附件-餐具-杯,
天威TN223大容量粉盒 黑色 适用柯尼卡美能达C226碳粉 C266墨粉盒 C7222 C7226 C256,日常及办公用品-办公用品-办公器材-办公器材配件,
得力（deli）7414莱茵河复印纸A4/80g打印纸 500张/包 8包/箱,日常及办公用品-办公用品-办公用纸-复印纸,
酸洗泵机封\WB2-40/碳化硅对碳化硅,机械产品-机械密封-机械密封及配件-机械密封,
